"Number","skills","Month_Exper"
"1416","","162"
"1417","","69"
"1422","","11"
"1423","","273"
"1424","","270"
"1425","","163"
"1428","","0"
"1432","","118"
"1433","","24"
"1434","","0"
"1437","","71"
"1438","","0"
"1439","","63"
"1441","","24"
"1442","","32"
"1444","","15"
"1445","","264"
"1447","","32"
"1452","","168"
"1456","","13"
"1457","","108"
"1460","","0"
"1464","","64"
"1465","","0"
"1466","","36"
"1467","","0"
"1469","","12"
"1472","","0"
"1473","","120"
"1475","","36"
"1478","","171"
"1480","","16"
"1482","","0"
"1484","","0"
"1485","","0"
"1487","","24"
"1489","","0"
"1490","","0"
"1495","","0"
"1496","","0"
"1500","","0"
"1501","","0"
"1502","","134"
"1503","","0"
"1504","","152"
"1505","","0"
"1507","","36"
"1508","","0"
"1510","","180"
"1511","","304"
"1512","","0"
"1514","","36"
"1516","","0"
"1518","","0"
"1519","","0"
"1520","","0"
"1521","","0"
"1522","","0"
"1526","","51"
"1527","","193"
"1529","","60"
"1532","","90"
"1534","","192"
"1536","","108"
"1537","","25"
"1538","","3"
"1539","","9"
"1540","","12"
"1541","","120"
"1544","","61"
"1545","","0"
"1548","projection: Power Designer 15","0"
"1548","MS Visio 2007","0"
"1548","documenting: MS Word 2007","0"
"1548","MS Excel 2007","0"
"1548","MS InfoPath 2007","0"
"1548","problem tracker: Mantis 1.2","0"
"1548","test automation: TestComplete 7","0"
"1548","documents server: SharePoint","0"
"1548","database change scripting: Red Gate SQL Compare","0"
"1548","Red Gate Data Compare","0"
"1548","source version control: Smart SVN 6.5","0"
"1548","development: Visual C++ 6.0","0"
"1548","WinAPI","0"
"1548","OpenGL","0"
"1548","design: MS Paintbrush","0"
"1548","3D Studio Max 3.0","0"
"1548","debugging: Built-in Visual C++ debugger","0"
"1548","presentation: MS Power Point 2000","0"
"1548","projection: Power Designer 9","0"
"1548","development: Delphi 6-7","0"
"1548","SQL Navigator 4.0-4.1","0"
"1548","Oracle 8.1.7","0"
"1548","PL/SQL","0"
"1548","SQL*Plus","0"
"1548","ODAC 4.5","0"
"1548","BDE 5.01","0"
"1548","Afalina XL Report 4.2","0"
"1548","EMS Quick Export 3.0","0"
"1548","MS Excel 2003","0"
"1548","design: Axialis IconWorkshop 5.0","0"
"1548","MS Office Picture Manager","0"
"1548","Adobe Photoshop 8.0","0"
"1548","optimization: ERWin Examiner 4.04","0"
"1548","debugging: DB Monitor 2.09","0"
"1548","OCI Debugger 1.0","0"
"1548","SQL Monitor 1.0","0"
"1548","Built-in Delphi Debugger. help system: Windows Help Designer Professional 2.3.5","0"
"1548","MS Word 2000","0"
"1548","development: Crystal Reports 7.0","0"
"1548","PL/SQL Developer 7.1","0"
"1548","Oracle 9i/10g","0"
"1549","","93"
"1550","","0"
"1551","","0"
"1554","","0"
"1557","","0"
"1561","","123"
"1562","","216"
"1563","","237"
"1564","","0"
"1565","","101"
"1566","","0"
"1567","","0"
"1568","","271"
"1571","","33"
"1574","","149"
"1578","","545"
"1579","","0"
"1580","","276"
"1581","","7"
"1582","","14"
"1583","","30"
"1584","","15"
"1585","","47"
"1586","","120"
"1587","","0"
"1588","","160"
"1589","","213"
"1592","","0"
"1593","","36"
"1594","","0"
"1595","","149"
"1596","","141"
"1597","","42"
"1598","","32"
"1599","","0"
"1601","","48"
"1603","","228"
"1604","","96"
"1605","","0"
"1606","","24"
"1607","","0"
"1609","","0"
"1610","SQL","216"
"1610","Delphi 4.0","216"
"1610","Informix","216"
"1610","RDBMS","216"
"1610","DCOM","216"
"1610","ODBC","216"
"1610","OO","216"
"1613","","180"
"1614","","56"
"1615","","0"
"1616","","0"
"1618","","0"
"1619","","38"
"1620","","12"
"1621","","96"
"1624","","0"
"1625","","0"
"1628","Photoshop","98"
"1628","Corel Draw and Photoshop","98"
"1628","Adobe Illustrator","98"
"1628","Adobe Photoshop","98"
"1628","3D MAX","98"
"1628","BodyPain 3D","98"
"1628","SoftImage XSI","98"
"1629","","55"
"1630","","60"
"1633","","21"
"1634","","28"
"1635","","22"
"1636","MS SQL","56"
"1636","Spring 3.0","56"
"1636","Hibernate","56"
"1636","JSF 2.0","56"
"1636","JAX-WS","56"
"1636","JBoss 7","56"
"1636","J2EE 6","56"
"1636","JBoss RichFaces","56"
"1636","Eclipse RCP","56"
"1636","Maven","56"
"1636","SVN libraries","56"
"1636","JSP/Servlets","56"
"1636","JUnit","56"
"1636","Tomcat","56"
"1636","MySQL","56"
"1636","MongoDB","56"
"1636","JPA","56"
"1636","Camel","56"
"1636","Spring","56"
"1636","CXF","56"
"1636","Vaadin","56"
"1636","Maven","56"
"1637","","9"
"1638","","0"
"1639","","80"
"1640","","18"
"1641","","17"
"1642","","17"
"1644","","19"
"1646","","0"
"1647","","68"
"1649","","24"
"1650","","0"
"1652","","0"
"1654","","0"
"1658","","0"
"1659","","0"
"1662","","0"
"1666","","61"
"1667","","0"
"1668","","0"
"1669","","73"
"1670","","35"
"1671","","0"
"1672","","0"
"1673","","28"
"1677","","256"
"1678","","0"
"1680","","0"
"1682","","0"
"1683","","0"
"1686","","0"
"1687","","0"
"1688","","0"
"1689","","0"
"1690","","0"
"1691","","0"
"1693","","0"
"1694","","39"
"1696","","0"
"1697","","0"
"1698","","0"
"1701","","0"
"1702","","24"
"1703","","61"
"1704","cvxzvcxvcxv","48"
"1705","","0"
"1706","","56"
"1708","","273"
"1710","","0"
"1713","","360"
"1714","","73"
"1715","","0"
"1716","","239"
"1717","","29"
"1719","","0"
"1720","","120"
"1721","","0"
"1722","","0"
"1723","","0"
"1724","","0"
"1725","","0"
"1727","","128"
"1728","","0"
"1729","","130"
"1731","","198"
"1732","","154"
"1734","","0"
"1735","","0"
"1736","","0"
"1737","","0"
"1738","","0"
"1739","","50"
"1740","","16"
"1741","","33"
"1742","","85"
"1743","","22"
"1744","","68"
"1745","","34"
"1746","","36"
"1747","","41"
"1748","","87"
"1749","","0"
"1750","","47"
"1752","","0"
"1753","","65"
"1754","","204"
"1755","","0"
"1758","","0"
"1761","","0"
"1762","","74"
"1766","","76"
"1767","","96"
"1768","","34"
"1769","","3"
"1770","","114"
"1773","","12"
"1774","","3"
"1775","","8"
"1776","","43"
"1777","","620"
"1778","","40"
"1779","","165"
"1780","","0"
"1781","","41"
"1783","","29"
"1784","","90"
"1785","","7"
"1786","","17"
"1787","","72"
"1788","","111"
"1789","","71"
"1790","","72"
"1791","","52"
"1792","","48"
"1794","","227"
"1795","","44"
"1796","","0"
"1797","","24"
"1798","","227"
"1799","","2"
"1800","","48"
"1801","","216"
"1802","","37"
"1803","","0"
"1805","","0"
"1806","","0"
"1807","","191"
"1809","","182"
"1810","","0"
"1811","","204"
"1812","","192"
"1813","","0"
"1814","","144"
"1815","","117"
"1816","","0"
"1819","","152"
"1820","","0"
"1821","","0"
"1822","","0"
"1825","","24"
"1827","","17"
"1828","","57"
"1829","","259"
"1830","","54"
"1831","","0"
"1832","","13"
"1833","","216"
"1834","","158"
"1835","","12"
"1836","","37"
"1837","","128"
"1838","","84"
"1841","","141"
"1842","","82"
"1843","","12"
"1845","","0"
"1846","","0"
"1847","","8"
"1848","","0"
"1849","","0"
"1850","","1209"
"1852","","96"
"1855","","45"
"1856","","16"
"1857","","54"
"1858","","144"
"1859","","0"
"1861","","48"
"1862","","240"
"1863","","0"
"1865","","77"
"1866","","216"
"1868","","12"
"1869","","63"
"1870","","104"
"1875","","36"
"1876","","36"
"1878","","233"
"1879","","0"
"1880","","303"
"1881","","0"
"1883","","46"
"1884","","48"
"1885","","23"
"1886","","51"
"1887","","23"
"1888","","67"
"1889","","177"
"1890","","4"
"1891","","92"
"1893","","10"
"1894","PHP","140"
"1894","HTML4","140"
"1894","CSS","140"
"1894","SQL","140"
"1894","JavaScript. Linux","140"
"1894","Apache","140"
"1894","MySQL","140"
"1894","SQL. Linux","140"
"1895","","12"
"1896","","13"
"1897","","144"
"1898","","252"
"1899","","36"
"1900","","78"
"1902","","287"
"1903","","105"
"1905","","67"
"1906","","96"
"1907","","60"
"1909","","112"
"1910","","134"
"1911","","0"
"1914","","0"
"1915","","164"
"1917","","0"
"1918","","0"
"1919","","0"
"1920","APLAN","141"
"1920","GCC C/C++ under Linux RedHat and Solaris 8 platforms","141"
"1920","Microsoft Access","141"
"1920","Visual Basic for Applications (VBA)","141"
"1920","ADO","141"
"1920","SQL","141"
"1920","C/C++ Sun Forte Compiler","141"
"1920","Visual Studio","141"
"1920","APLAN","141"
"1920","script languages (Bash","141"
"1920","The C Shell","141"
"1920","Perl)","141"
"1920","Telelogic Tau","141"
"1920","GNU GCC C/C++","141"
"1920","Visual C","141"
"1920","Antlr Tools: APLAN","141"
"1920","internally developed testing tools","141"
"1920","K Develop","141"
"1920","GCC C/C++ under UNIX","141"
"1920","C++ STL","141"
"1920","C++ Boost Libraries","141"
"1920","UML","141"
"1920","CVS","141"
"1920","TCL/TK","141"
"1920","PL-SQL","141"
"1920","Oracle 9i","141"
"1920","Oracle 10g","141"
"1920","Komodo","141"
"1920","Toad","141"
"1920","Perforce","141"
"1920","GNU C/C++","141"
"1920","Python","141"
"1920","Visual Studio 2008","141"
"1920","Cygwin","141"
"1920","Suse Linux","141"
"1920","C++ Windows","141"
"1920","STL","141"
"1920","Boost","141"
"1920","COM","141"
"1920","JavaScript","141"
"1920","SOAP","141"
"1921","","48"
"1923","","0"
"1925","","0"
"1926","","12"
"1927","","29"
"1929","","0"
"1930","","0"
"1932","","0"
"1933","","0"
"1934","","0"
"1936","","0"
"1937","","75"
"1939","","60"
"1941","","0"
"1943","","0"
"1945","","0"
"1946","","128"
"1948","","0"
"1949","","0"
"1950","","0"
"1951","","0"
"1953","","0"
"1954","","12"
"1955","PowerBuilder 5.0","0"
"1955","DBMS Sybase SQL Anywhere 5.0","0"
"1955","Power Designer 9.0","0"
"1955","Borland C++ Builder 5.0","0"
"1955","Oracle 8i/9i","0"
"1955","PL/SQL Developer 5.1","0"
"1955","PowerDesigner 9.0","0"
"1955","PL/SQL Developer 5.1/6.0","0"
"1955","Non-relational IBM DBMS UniVerse on Unix platform","0"
"1955","UniBasic as scripting language","0"
"1955","Retrieve as query language","0"
"1955","UniDebugger as development environment","0"
"1955","XML/XSLT","0"
"1955","ERP system BaaN","0"
"1955","WMS system ---ATLAS--","0"
"1955","Oracle","0"
"1955","Flex DevBoard system","0"
"1955","Flex GOSS Helpdesk system","0"
"1957","","125"
"1959","","0"
"1960","","228"
"1961","","0"
"1965","","0"
"1970","","0"
"1971","","0"
"1972","","0"
"1973","","0"
"1975","","0"
"1976","","144"
"1978","","0"
"1979","","0"
"1980","","0"
"1981","Delphi + Oracle/Firebird","0"
"1981","","0"
"1982","","195"
"1983","","1319"
"1984","","0"
"1985","J2EE","0"
"1985","JDBC","0"
"1985","Tomcat","0"
"1985","Ant","0"
"1985","Maven","0"
"1985","IntelliJ IDEA etc","0"
"1985","Java 1.5","0"
"1985","Java Swing","0"
"1985","SQLite2","0"
"1985","Ant","0"
"1985","NetBeans IDE for Web & Java EE","0"
"1985","Java 1.6","0"
"1985","EJB 3","0"
"1985","Hibenate 2.0","0"
"1985","IceFaces 2.0","0"
"1985","JSF","0"
"1985","BEA","0"
"1985","WebLogic 9.0","0"
"1985","IntelliJ IDEA 7.0","0"
"1985","Eclipse Java EE IDE for Web Developers","0"
"1985","Oracle 10g","0"
"1985","Spring 3.0","0"
"1985","Hibernate 3.0","0"
"1985","MS SQL Server 2005","0"
"1985","Struts 2.0","0"
"1985","Spring MVC","0"
"1985","Backbase 4.4","0"
"1985","JQuery 1.4.4","0"
"1985","Tomcat 6.0","0"
"1986","","24"
"1987","","69"
"1988","","0"
"1989","","15"
"1991","","64"
"1992","","0"
"1993","","35"
"1994","","0"
"1996","","0"
"1997","","0"
"1999","","0"
"2000","","0"
"2001","","0"
"2002","","0"
"2003","","161"
"2006","","24"
"2009","","0"
"2010","","0"
"2013","","257"
"2014","","0"
"2015","","0"
"2016","","142"
"2017","","0"
"2018","","0"
"2019","","0"
"2020","","26"
"2021","","0"
"2023","","0"
"2024","","0"
"2025","","0"
"2026","","216"
"2027","","0"
"2028","","0"
"2029","","120"
"2030","","204"
"2032","","84"
"2034","","0"
"2035","","0"
"2036","","0"
"2038","","0"
"2040","","0"
"2041","","109"
"2042","","90"
"2045","","64"
"2046","","35"
"2047","","51"
"2048","","139"
"2049","","0"
"2050","","0"
"2052","","0"
"2054","Java","268"
"2054","WebShpere Studio 5","268"
"2054","Java","268"
"2054","Eclipse","268"
"2054",".NET","268"
"2054","C#","268"
"2054","Visual Studio .NET","268"
"2054","IDEA","268"
"2054","J2EE","268"
"2054","JBPM","268"
"2054","ESB","268"
"2054","RAD","268"
"2054","OSGI","268"
"2054","EMF","268"
"2054","SDO","268"
"2054","Guice","268"
"2054","Vaadin","268"
"2055","","3"
"2057","","36"
"2058","","39"
"2059","","43"
"2060","","19"
"2061","","60"
"2063","","205"
"2064","","36"
"2065","","122"
"2067","","102"
"2069","","80"
"2070","","28"
"2071","","3"
"2072","","0"
"2073","","290"
"2074","","0"
"2075","","0"
"2076","","0"
"2078","","0"
"2079","","60"
"2080","","0"
"2081","","0"
"2083",".NET","0"
"2083","MsSql","0"
"2083","WinForms","0"
"2083","ASP.NET","0"
"2083","ASP.NET MVC","0"
"2083","WebSrevices","0"
"2083","Win Services","0"
"2083","JavaScript","0"
"2083","WCF","0"
"2083","Knickout.js","0"
"2084","","0"
"2085","","43"
"2087","","0"
"2088","","0"
"2089","","24"
"2092","","0"
"2093","","57"
"2094","","72"
"2095","","114"
"2096","","0"
"2097","","88"
"2098","","12"
"2099","","96"
"2100","","136"
"2101","","0"
"2104","","0"
"2105","","0"
"2108","","0"
"2109","","0"
"2110","","0"
"2111","","0"
"2112","","69"
"2115","","0"
"2116","","0"
"2118","","0"
"2122","","72"
"2124","","360"
"2125","","0"
"2126","","24"
"2127","","72"
"2131","","25"
"2132","","571"
"2133","","84"
"2134","","0"
"2136","","0"
"2137","","0"
"2138","","12"
"2139","","0"
"2140","","0"
"2142","","80"
"2143","","0"
"2144","","24"
"2145","","69"
"2147","","82"
"2148","","23"
"2151","","20"
"2153","","144"
"2155","","97"
"2157","","0"
"2159","","37"
"2160","","13"
"2161","","125"
"2165","","36"
"2166","","0"
"2167","","2"
"2168","","356"
"2169","","36"
"2172","","48"
"2173","","0"
"2174","","0"
"2177","","0"
"2178","FoxPro 2.6 (MS DOS)","141"
"2178","---Visual Basic 6","141"
"2178","ADO","141"
"2178","MS SQL Server 2000. Client-server technology ---Oracle 8","141"
"2178","Oracle Power Objects","141"
"2178","VBA","141"
"2178","PL/SQL. Client-server technology","141"
"2178","---PHP4","141"
"2178","MySQL 3.x","141"
"2178","PERL. Client-server technology","141"
"2178","C#","141"
"2178","S/.CH++","141"
"2178","MS VC++ (MFC)","141"
"2178","PHP","141"
"2178","MS SQL","141"
"2178","MS ACCESS","141"
"2178","---Oracle 8","141"
"2178","ADO.NET","141"
"2178","ODP.NET","141"
"2178","Oracle Power Objects. Client-server technology ---Oracle 8","141"
"2178","MS SQL Server 2000","141"
"2178","C #","141"
"2178","ADO.NET. Client-server technology","141"
"2178","---MS SQL 2000","141"
"2178",".NET 1.1/2.0 (C#","141"
"2178","ASP.NET","141"
"2178","WinForms)","141"
"2178","C++ (MFC","141"
"2178","WIN API32)","141"
"2178","---MS SQL Server 2005/2008","141"
"2178",".NET 2.0 (C#","141"
"2178","Webservice (SOAP","141"
"2178","REST)","141"
"2178","MSMQ","141"
"2179","","0"
"2183","Drupal","61"
"2183","Zend Framework","61"
"2183","Doctrine","61"
"2183","PHP 5 (OOP)","61"
"2183","MySQL5 (stored proc","61"
"2183","triggers","61"
"2183","keys)","61"
"2183","XHTML JS (framework: jquery)","61"
"2183","Flash (actionscript)","61"
"2185","","98"
"2186","","108"
"2187","","74"
"2188","","45"
"2189","","109"
"2191","","9"
"2192","","253"
"2193","","20"
"2194","","0"
"2197","","23"
"2198","","0"
"2200","","240"
"2203","","56"
"2204","","228"
"2205","","0"
"2206","","0"
"2207","","52"
"2208","","36"
"2209","","12"
"2211","","123"
"2212","","0"
"2215","","36"
"2216","","48"
"2218","","0"
"2219","","83"
"2220","","84"
"2223","","192"
"2224","","0"
"2226","","0"
"2227","","192"
"2229","","0"
"2230","","48"
"2231","","73"
"2232","","86"
"2234","","0"
"2235","","20"
"2236","","0"
"2237","","211"
"2238","","120"
"2239","","0"
"2240","","204"
"2241","","72"
"2244","NET 3","106"
"2244","C #","106"
"2244","WCF","106"
"2244","WinService","106"
"2244","MSSQL 2005","106"
"2244","ASP.NET 1.1","106"
"2244","C#","106"
"2244","WebFroms","106"
"2244","WebService","106"
"2244","MSSQL 2000","106"
"2244",".NET 1.1","106"
"2244","WinForms","106"
"2244","NET.Remoting","106"
"2244","NET 3.5","106"
"2244","MVC","106"
"2244","AJAX","106"
"2244","MSSQL 2008","106"
"2244","WCF WebService","106"
"2244","XML","106"
"2244","Entity Framework","106"
"2244","ASP.NET MVC 5","106"
"2244","Web API 2","106"
"2244","MS SQL 2012","106"
"2244","VS 2013","106"
"2244","ASP.NET 2.0 - 4.0","106"
"2244","MSSQL 2005-2008","106"
"2245","","150"
"2247","","23"
"2248","","24"
"2249","","178"
"2251","","300"
"2252","","93"
"2254","","0"
"2257","","248"
"2258","","117"
"2259","","24"
"2260","","0"
"2262","","83"
"2263","","39"
"2265","","0"
"2266","","84"
"2268","","0"
"2269","","128"
"2270","","0"
"2273","","0"
"2274","","0"
"2275","","122"
"2276","","0"
"2277","","46"
"2279","","36"
"2284","","53"
"2287","","0"
"2292","","0"
"2293","Delphi","94"
"2293","MSSQL","94"
"2293","Oracle","94"
"2293","Fast-Reports","94"
"2293","C","94"
"2293","C++","94"
"2293","Assembler","94"
"2293","Java Servlets","94"
"2293","DDK","94"
"2293","Linux","94"
"2293","IE","94"
"2293","SAX","94"
"2293","JavaScript","94"
"2293","COM","94"
"2293","Boost","94"
"2293","MFC","94"
"2293","ATL","94"
"2293","CL","94"
"2293","AS/400 Windows","94"
"2293","DB2","94"
"2293",".NET","94"
"2293","C#","94"
"2293","TPL","94"
"2293","ASP.NET MVC","94"
"2293","MS SQL Server","94"
"2293","Windows forms","94"
"2293","ICU","94"
"2293","xerces","94"
"2293","libpcap","94"
"2293","openssl","94"
"2293","Windows","94"
"2294","","0"
"2296","","0"
"2297","","0"
"2298","","0"
"2299","","0"
"2300","","0"
"2302","JavaScript","116"
"2302","HTML/CSS","116"
"2302",".NET","116"
"2302","PHP","116"
"2302","PHP","116"
"2302","ASP.NET","116"
"2302","jQuery","116"
"2302","Wordpress","116"
"2303","","49"
"2304","","0"
"2306","","0"
"2307","","155"
"2308","","0"
"2314","","106"
"2315","","105"
"2316","","48"
"2322","","25"
"2323","","0"
"2325","BW 3.5","0"
"2325","BI 7.0","0"
"2325","SAP BI 7","0"
"2325","Bex 7.0","0"
"2325","BO Edge","0"
"2325","Xcelsius","0"
"2325","Web Intelligence","0"
"2325","SAP BW 7","0"
"2325","BO Integration Kit for SAP","0"
"2325","Universe Designer","0"
"2325","Crystal Reports","0"
"2325","Voyager","0"
"2326","","0"
"2327","","0"
"2329","Windows Forms for tools","0"
"2329","ASP.NET MVC 2.0 for corporative site","0"
"2329","SMS notifications of users","0"
"2329","encryption/decryption documents by FileOpen library","0"
"2329","windows services for converting documents to PDF","0"
"2329","AJAX requests by Jayrock.Json library","0"
"2329","ADO.NET","0"
"2329","FlexCell (Excel generation) library","0"
"2329","Log4Net library (helper for logging)","0"
"2329","DundasChart library (construction of charts for Web UI)","0"
"2329","NUnits","0"
"2329","Rhino mocks","0"
"2329","Infragistic controls","0"
"2329","custom controls","0"
"2329","validating data","0"
"2329",".NET Remoting","0"
"2329","ADO.NET","0"
"2329","CodeDOM","0"
"2329","web user and custom controls","0"
"2329","modal browser dialogs","0"
"2329","ASP.NET configuration","0"
"2329","GDI","0"
"2329","data binding","0"
"2329","interoperating with unmanaged code","0"
"2329","WIN32","0"
"2329","1C:Enterprise (http://www.1c.ru/eng/title.htm)","0"
"2329","Windows 98/NT","0"
"2332","","0"
"2333","","0"
"2334","","0"
"2335","","0"
"2337","","120"
"2338","","0"
"2340","","0"
"2341","","328"
"2342","","0"
"2344","","176"
"2347","","0"
"2349","","0"
"2350","Btrieve","0"
"2350","C# / C / C++","0"
"2351","","0"
"2352","","24"
"2354","","0"
"2355","","0"
"2357","","0"
"2364","","0"
"2367","","59"
"2368","","162"
"2371","","96"
"2372","","39"
"2373","","203"
"2374","","18"
"2375","C","92"
"2375","C#","92"
"2375","CodeVisionAVR","92"
"2375","WinAVR","92"
"2375","SNMP","92"
"2375","C/C++","92"
"2375","Python","92"
"2375","XML","92"
"2375","Eclipse","92"
"2375","GDB","92"
"2375","Valgrind","92"
"2375","CVS","92"
"2375","Git/Gitorious/Gerrit","92"
"2375","QtCreator/Eclipse","92"
"2375","Makefiles","92"
"2375","Java/JNI","92"
